"Core Project Number","ClinicalTrials.gov ID","Study","Study Status",
"P30CA033572","NCT03113500","Brentuximab Vedotin and Combination Chemotherapy in Treating Patients With CD30-Positive Peripheral T-cell Lymphoma","ACTIVE, NOT RECRUITING",
"R21AT009110","NCT03114709","Mindful Movement for Physical Activity and Wellbeing in Older Adults","COMPLETED",
"K76AG054864","NCT03115840","Measuring Outcomes of Activity in Intensive Care","SUSPENDED",
"R01AG049611","NCT03118050","Identifying Therapeutic Targets of Accelerated Sarcopenia","RECRUITING",
"R01MH105684","NCT03119272","Microbiome-mediated Weight, Anxiety, and Stress Dysregulation in Anorexia Nervosa","COMPLETED",
"P50CA196510","NCT03122106","Neoantigen DNA Vaccine in Pancreatic Cancer Patients Following Surgical Resection and Adjuvant Chemotherapy","ACTIVE, NOT RECRUITING",
"R01HL106041","NCT03122639","Endothelial Function in Obstructive Sleep Apnea","COMPLETED",
"P30CA093373","NCT03123978","Enzalutamide and Niclosamide in Treating Patients With Recurrent or Metastatic Castration-Resistant Prostate Cancer","ACTIVE, NOT RECRUITING",
"R01AG052707","NCT03124667","Cognitive Regulation Training and Exercise Trial","COMPLETED",
"UM1CA186686","NCT03126630","Pembrolizumab With or Without Anetumab Ravtansine in Treating Patients With Mesothelin-Positive Pleural Mesothelioma","ACTIVE, NOT RECRUITING",
"P01CA078902","NCT03128034","211^At-BC8-B10 Before Donor Stem Cell Transplant in Treating Patients With High-Risk Acute Myeloid Leukemia, Acute Lymphoblastic Leukemia, Myelodysplastic Syndrome, or Mixed-Phenotype Acute Leukemia","RECRUITING",
"P30CA016672","NCT03128879","Venetoclax and Ibrutinib in Treating Participants With High-Risk Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma","RECRUITING",
"F31MH108280","NCT03132298","Effects of a Single-session Implicit Theories of Personality Intervention on Early Adolescent Psychopathology","COMPLETED",
"R01AG054486","NCT03133793","CoQ10 and D-ribose in Patients With Diastolic Heart Failure","COMPLETED",
"K23DK099237","NCT03135405","Controlling Hypertension in Native American and Other Populations","COMPLETED",
"U19MH113135","NCT03136094","Suicide in Urban Natives: Detection and Networks to Combat Events","RECRUITING",
"P30CA016672","NCT03136146","Combination Chemotherapy in Treating Patients With Relapsed or Refractory Acute Lymphoblastic Leukemia, Lymphoblastic Lymphoma, Burkitt Lymphoma/Leukemia, or Double-Hit Lymphoma/Leukemia","RECRUITING",
"R21AA024880","NCT03137082","Guanfacine to Reduce Relapse Risk in Women With Alcohol Use Disorder (AUD)","UNKNOWN STATUS",
"U10CA180868","NCT03137771","Maintenance Chemotherapy With or Without Local Consolidative Therapy in Treating Patients With Stage IV Non-small Cell Lung Cancer","SUSPENDED",
"R01CA214557","NCT03137888","Spectroscopic MRI-Guided Radiation Therapy Planning in Glioblastoma","ACTIVE, NOT RECRUITING",
"R01AI104309","NCT03138135","HOME Study: a Combination Support Package to Increase Uptake of PrEP and HIV/STI Testing","COMPLETED",
"U48DP005013","NCT03139461","Physical Therapists - Recommending EnhanceFitness to Expand Reach","COMPLETED",
"R01HD082148","NCT03141307","The Effect of Electronic Informed Consent Information (EICI) on Residual Newborn Specimen Research","COMPLETED",
"U54DA038999","NCT03143543","Phase I Functional Magnetic Resonance Imaging (fMRI) Pharmacodynamic Studies of Compounds for Opioid Use Disorder and Cocaine Use Disorder","TERMINATED",
"R15NR015851","NCT03143829","Promoting Cancer Symptom Management in Older Adults","COMPLETED",
"UL1TR001082","NCT03143868","Role of Acute Exercise Modality on Appetite Regulation and Energy Intake","COMPLETED",
"R01DE025248","NCT03145077","Dynamic Contrast-Enhanced Magnetic Resonance Imaging in Diagnosing Osteoradionecrosis in Patients With Head and Neck Cancer That Is Primary, Has Come Back, or Has Spread to Other Places in the Body","RECRUITING",
"R01HD088646","NCT03145142","PREMOD2 With Near Infrared Spectroscopy Sub-study","ACTIVE, NOT RECRUITING",
"R01HD088061","NCT03146156","Lifestyle Intervention in Preparation for Pregnancy (LIPP)","RECRUITING",
"R44CA203052","NCT03147768","Laser Tissue Welding - Distal Pancreatectomy Sealing Study","COMPLETED",
"R21CA191989","NCT03148080","Work Ability in Young Adult Cancer Survivors","ACTIVE, NOT RECRUITING",
"R01MH111871","NCT03148106","Hand Rehabilitation Study for Stroke Patients","RECRUITING",
"R61MH113663","NCT03148782","Brain Plasticity Underlying Acquisition of New Organizational Skills in Children-R61 Phase","COMPLETED",
"R21DA043735","NCT03149718","Community Pharmacists and Opioid Misuse","COMPLETED",
"K23HL128859","NCT03150095","Health Coaching to Improve Self-Management in Thoracic Transplant Candidates","COMPLETED",
"R01DA044878","NCT03150173","Onsite Buprenorphine Treatment at Syringe Exchange Programs","RECRUITING",
"U10CA180821","NCT03150693","Inotuzumab Ozogamicin and Frontline Chemotherapy in Treating Young Adults With Newly Diagnosed B Acute Lymphoblastic Leukemia","RECRUITING",
"U01OH010729","NCT03154151","Online Therapy for Posttraumatic Stress Symptoms in WTC Responders and Survivors","COMPLETED",
"U54HD090258","NCT03154359","Atomoxetine PBPK-PD Clinical Study","RECRUITING",
"U01MD011274","NCT03155841","Reducing HIV Vulnerability Through A Multilevel Life Skills Intervention For Adolescent Men","ACTIVE, NOT RECRUITING",
"U01HL097839","NCT03165903","Habitual and Neurocognitive Processes in Adolescent Obesity Prevention","COMPLETED",
"P20MD006871","NCT03168451","American Indians STOp Smoking by Mobile Phone","COMPLETED",
"R01FD005387","NCT03168581","A Proof of Concept Study to Evaluate CN-105 in ICH Patients","COMPLETED",
"P30CA016672","NCT03168737","18F-Fluoroazomycin Arabinoside PET-CT in Diagnosing Solid Tumors in Patients","RECRUITING",
"R01DA042682","NCT03169101","Cognition and Smoking Relapse (HCS)","COMPLETED",
"U01AI129789","NCT03172975","Efficacy of Na-GST-1/Alhydrogel Hookworm Vaccine Assessed by Controlled Challenge Infection","ACTIVE, NOT RECRUITING",
"P30CA016672","NCT03174197","Atezolizumab in Combination With Temozolomide and Radiation Therapy in Treating Patients With Newly Diagnosed Glioblastoma","ACTIVE, NOT RECRUITING",
"U48DP004998","NCT03174444","Small Media Interventions to Increase Colorectal Cancer Screening Among Chinese Americans","COMPLETED",
"R01CA208517","NCT03174574","Two Cancers, One Gene. Why Some People in Families Develop Melanoma or Pancreas Cancer, While Still Others Never Develop Cancer.","RECRUITING",
"R01HL128620","NCT03174704","Medication Adherence Research in COPD Patients","ACTIVE, NOT RECRUITING",
"P01HL094307","NCT03176732","Mechanisms for Individual Differences in Hypertension in Obstructive Sleep","ACTIVE, NOT RECRUITING",
"R01DK058697","NCT03176927","Biomagnetic Characterization of Gastric Dysrhythmias III","ENROLLING BY INVITATION",
"P30CA014089","NCT03176979","Contrast Enhanced Spectral Mammography With Digital Breast Tomosynthesis For Patients With Newly Diagnosed Breast Cancer","COMPLETED",
"R43MH106169","NCT03177304","Web Based Therapist Training in Interpersonal Psychotherapy for Depression","COMPLETED",
"R21CA214102","NCT03178903","tDCS for Increasing Exercise Adherence in Depressed Individuals","COMPLETED",
"U19HD089881","NCT03179319","Mobile-Based Application 'MyChoices'","COMPLETED",
"U01HL123020","NCT03179709","Provider Perceptions of Neuromuscular Blockade in ARDS","COMPLETED",
"R34MH113484","NCT03179982","Integrated Prevention of HIV Risk and Intimate Partner Violence Among Adolescents in South Africa","COMPLETED",
"UL1TR001082","NCT03181230","Health, Fitness, and Quality of Life in Adolescent Girls With Turner Syndrome","COMPLETED",
"R01HL129288","NCT03181971","School Water Access, Food and Beverage Intake, and Obesity","RECRUITING",
"P50CA097190","NCT03182959","Broccoli Sprout Extract in Preventing Recurrence in Patients With Tobacco-Related Head and Neck Squamous Cell Cancer","COMPLETED",
"K01AI106961","NCT03186430","PreTeenVax Evaluation","COMPLETED",
"UG1CA189961","NCT03186638","Low-Dose Ibuprofen in Improving Cognitive Impairment in Patients With Cancer","ACTIVE, NOT RECRUITING",
"R01HD088566","NCT03187561","Coparenting, Infant Sleep, and Infant Development","RECRUITING",
"R21AG055876","NCT03188055","A Communication Tool to Assist Severely Injured Older Adults","COMPLETED",
"UL1TR000135","NCT03189979","Club Fit: Physical Activity and Healthy Eating at an After School Program","COMPLETED",
"R01AR055563","NCT03190889","Neuromuscular Intervention Targeted to Mechanisms of ACL Load in Female Athletes","RECRUITING",
"U54CA196519","NCT03190915","Trametinib in Treating Patients With Relapsed or Refractory Juvenile Myelomonocytic Leukemia","RECRUITING",
"K24DK105989","NCT03191591","The First 1,000 Days Program: Maternal-Child Obesity Prevention in Early Life","COMPLETED",
"R21DK108019","NCT03193229","MapTrek to Increase Activity Among Patients at Risk for Type 2 Diabetes","COMPLETED",
"UH3CA189910","NCT03195218","HRME in the Screening of Cervical Cancer Precursor Lesions in Brazil (UH3 - Brazil)","UNKNOWN STATUS",
"R01MH094478","NCT03195933","Depression, Adversity, and Stress Hormones (DASH) Study","COMPLETED",
"P30CA023074","NCT03196180","Topical Fluorouracil and Imiquimod in Treating Patients With High-Grade Cervical Intraepithelial Neoplasia","ACTIVE, NOT RECRUITING",
"P30AG022849","NCT03197038","Exercise Training and Cognitive Function in Kidney Disease","COMPLETED",
"R34MH113613","NCT03198364","Development of a Mobile Heath Augmented Brief Suicide Prevention Intervention for People With SMI","COMPLETED",
"R56HL128705","NCT03199365","Tu Salud Si Cuenta Intervention in Increasing Physical Activity and Healthy Eating Among Latino Families","UNKNOWN STATUS",
"U10CA180868","NCT03199885","Testing the Drug Atezolizumab or Placebo With Usual Therapy in First-Line HER2-Positive Metastatic Breast Cancer","SUSPENDED",
"K23MH110612","NCT03199937","Executive Function Intervention for High School Students With ASD","COMPLETED",
"UM1AI068619","NCT03201510","Feasibility of HIV Prevention Cohort Studies Among Men Who Have Sex With Men in Sub-Saharan Africa","COMPLETED",
"U01DK112271","NCT03201939","Optimal Management of HIV Infected Adults at Risk for Kidney Complications in Nigeria","SUSPENDED",
"R01MH106756","NCT03203954","Testing the Neuroscience of Guided Learning in Depression","ACTIVE, NOT RECRUITING",
"R01HD091972","NCT03204786","Intranasal Vasopressin Treatment in Children With Autism","RECRUITING",
"R44HD074319","NCT03205059","An Evidence-based Approach for Bullying Prevention","UNKNOWN STATUS",
"R44MH114710","NCT03207217","Virtual Training Role-Plays to Improve Patient Suicide Outcomes in Primary Care Settings","UNKNOWN STATUS",
"P30CA014089","NCT03207854","Collection of Immunology Specimens From Patients With Cancer or Blood Disorders, and Healthy Volunteers","RECRUITING",
"P30CA014520","NCT03209869","Treatment of Relapsed or Refractory Neuroblastoma and Osteosarcoma With Expanded Haploidentical NK Cells and Hu14.18-IL2","SUSPENDED",
"UM1CA081457","NCT03210714","Erdafitinib in Treating Patients With Relapsed or Refractory Advanced Solid Tumors, Non-Hodgkin Lymphoma, or Histiocytic Disorders With FGFR Mutations (A Pediatric MATCH Treatment Trial)","SUSPENDED",
"UL1TR000427","NCT03212170","FFNP-PET/MR Imaging of Progesterone Receptor Expression in Invasive Breast Cancer","RECRUITING",
"U10CA180886","NCT03213665","Tazemetostat in Treating Patients With Relapsed or Refractory Advanced Solid Tumors, Non-Hodgkin Lymphoma, or Histiocytic Disorders With EZH2, SMARCB1, or SMARCA4 Gene Mutations (A Pediatric MATCH Treatment Trial)","ACTIVE, NOT RECRUITING",
"U10CA180886","NCT03213691","Selumetinib Sulfate in Treating Patients With Relapsed or Refractory Advanced Solid Tumors, Non-Hodgkin Lymphoma, or Histiocytic Disorders With Activating MAPK Pathway Mutations (A Pediatric MATCH Treatment Trial)","ACTIVE, NOT RECRUITING",
"P30CA016672","NCT03214510","Thoracic Epidural Analgesia or Four-Quadrant Transversus Abdominus Plane Block in Reducing Pain in Patients Undergoing Liver Surgery","RECRUITING",
"UM1CA137443","NCT03216499","HIF-2 Alpha Inhibitor PT2385 in Treating Patients With Recurrent Glioblastoma","COMPLETED",
"UM1AI104681","NCT03218397","Rapid Identification and Phenotypic Susceptibility Testing for Gram-Negative Bacteremia","COMPLETED",
"UM1CA186691","NCT03218826","PI3Kbeta Inhibitor AZD8186 and Docetaxel in Treating Patients Advanced Solid Tumors With PTEN or PIK3CB Mutations That Are Metastatic or Cannot Be Removed by Surgery","ACTIVE, NOT RECRUITING",
"R01CA218486","NCT03219372","Pravastatin Intervention to Delay Hepatocellular Carcinoma Recurrence","TERMINATED",
"R15HL133884","NCT03219749","Sleep Apnea, Cardiovascular and Exercise Study","COMPLETED",
"R21DA042900","NCT03220581","A Psychotherapy Development Study for Internet Gaming","COMPLETED",
"K01HL130712","NCT03221114","Positive Psychology Intervention for Spanish-speaking Hispanic/Latino Adults at Risk for Cardiovascular Disease","UNKNOWN STATUS",
"P30CA016672","NCT03222076","Nivolumab With or Without Ipilimumab in Treating Patients With Resectable Liver Cancer","ACTIVE, NOT RECRUITING",
"UM1AI109565","NCT03222492","Brentuximab Vedotin for Systemic Sclerosis","RECRUITING",
"I01CX001592","NCT03225482","Cognitive Rehabilitation Therapy for Mild Cognitive Impairment","RECRUITING",
"P30CA016672","NCT03225664","Trametinib and Pembrolizumab in Treating Patients With Recurrent Non-small Cell Lung Cancer That Is Metastatic, Unresectable, or Locally Advanced","ACTIVE, NOT RECRUITING",
"I21RX002525","NCT03225859","A Self-Management Program for Completers of Trauma-Focused Therapy for PTSD","COMPLETED",
"P30CA072720","NCT03228147","Sensory Evaluation of Oral Nutrition Supplements in Patients at Risk for Mucositis Undergoing Cancer Treatment","COMPLETED",
"R01DK107605","NCT03229408","Treating Inflammation in Polycystic Ovary Syndrome to Ameliorate Ovarian Dysfunction","RECRUITING",
"R01HL123284","NCT03230188","Patterns of Neurocircuitry Activation In Severe Asthma","COMPLETED",
"R01MH114843","NCT03231358","Our Family Our Future: A Resilience-oriented Family Intervention to Prevent Adolescent HIV/STI Infection and Depression in South Africa","RECRUITING",
"R03DA041928","NCT03232827","The Impact of Waterpipe Tobacco Flavors on Waterpipe Smoking Intentions, Perceptions, Patterns, and Toxicant Exposure","COMPLETED",
"P30CA072720","NCT03233555","Extended Cancer Education for Longer-Term Survivors in Primary Care for Patients With Stage I-II Breast or Prostate Cancer or Stage I-III Colorectal Cancer","ACTIVE, NOT RECRUITING",
"R01AA024729","NCT03233802","Individualized Assessment and Treatment for Alcoholism II","ACTIVE, NOT RECRUITING",
"R01CA205058","NCT03234556","Diagnosing Clinically Significant Prostate Cancer In African American and White Men With Elevated PSA","RECRUITING",
"I21RX002395","NCT03236467","Neurohormonal Benefits of Exercise in Fibromyalgia and PTSD","ACTIVE, NOT RECRUITING",
"R01MH113512","NCT03237689","Effects of Glucocorticoids on Cognition in HIV-infected Women","RECRUITING",
"P30CA015704","NCT03238703","Endocrine Therapy in Treating Patients With HER2 Negative, Low Risk Breast Cancer","WITHDRAWN",
"R21DA041610","NCT03238859","10 Days of Theta Burst Stimulation as a Tool to Treat Cocaine Dependence","COMPLETED",
"R21DK108076","NCT03241511","Novel PAradigm to Improve Inflammatory Burden in ESRD (rePAIR): A Pilot and Feasibility Randomized Controlled Trial","ACTIVE, NOT RECRUITING",
"P30CA124435","NCT03241940","Phase I CD19/CD22 Chimeric Antigen Receptor T Cells in Peds Recurrent/Refractory B Cell Malignancies","RECRUITING",
"U01AI125057","NCT03243058","Low-dose IL-2 in Established T1D - The 'PROREG' Study","NOT YET RECRUITING",
"U01DK110988","NCT03244189","Prevention of Urinary Stones With Hydration","ACTIVE, NOT RECRUITING",
"UL1TR000427","NCT03245723","Cardiac Function and Metabolism in Young Adults Born Premature (PET-MRI)","COMPLETED",
"P50MH113838","NCT03246789","Reaching and Engaging Depressed Senior Center Clients (REDS)","COMPLETED",
"R01DK115237","NCT03249077","Evaluating the Implementation of the Diabetes Prevention Program in an Integrated Health System","ACTIVE, NOT RECRUITING",
"K12HD001259","NCT03252223","Ovarian Response to Recombinant Follicle Stimulating Hormone in Women With PCOS","COMPLETED",
